Product_link,Photo_url,Description,Unique_product_id,Price,Product_score,review_bold,ratings,review,verified,date,by,helpful,FINAL_SCORE
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,"It's crazy to think these cheap airbuds could sound good, let alone be just about indestructible",5,"It's crazy to think these cheap airbuds could sound good, let alone be just about indestructible. I've bought other brands, but none as durable as these. Highly recommend them. I only use these for movies and such.",1,17/06/17,Jason Russell,0,12
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,I don't feel bad about throwing them in my bag because they are ...,5,"LOUD. I don't know how these does it, but these are louder than my Beats! I don't feel bad about throwing them in my bag because they are quite cheap but give great quality sound. Comfortable and fit in my small ears.",1,17/06/17,Herman Jenkins,0,68
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,... a lot of ear buds and these are my favorite. I lose them about every other month and ...,5,"I have tried a lot of ear buds and these are my favorite. I lose them about every other month and keep coming back for the quality and price. I love the fit, and love the sound. And for the price you can't beat them.",1,17/06/17,Judith Wright,0,68
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,Worth the Price,5,"I needed solid ear buds for around ten bucks. Now, I could go to walmart or CVS and buy a cheap pair that hurts my ears. Or I could order these bad boys on amazon for less and better quality. Paid 10 bucks, worth it.",1,17/06/17,Ana Chavez,0,12
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,... messing up in the beginning but now they are fine. The quality of these are kinda bad,5,Mines kept messing up in the beginning but now they are fine. The quality of these are kinda bad. They feel cheap but then again they are cheap. The sound quality is great but you have to have them well in your ears,1,18/06/17,Melanie James,0,43
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,but these seem durable and have a good shape for everything I need them for (gym workouts,5,"I have three pairs of these now and they get the job done. I'm not an audiophile by any means, but these seem durable and have a good shape for everything I need them for (gym workouts, running, at the office, etc.).",1,17/06/17,Leroy Sims,0,12
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,best pair,5,i had a samsung pair that when u bought gs3 and these are way better. the prices is perfect way worth it the only thing is for me feels wierd cause i normally wear over the head/ear headphones really good sports pair,1,17/06/17,Emma Olson,0,68
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,Awesome value,5,Pretty good sound quality for the price. Good definition and response to different equalizer settings. Good bass also AS LONG AS it fits tightly in your ear. You may want to get the bud slightly moist for deep bass.,1,19/06/17,Allen Allen,0,37
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,This is what you are looking for,5,"Least money I have ever spent on such great headphones. Thank you seller, thank you. This is all I want to say to you.If these pair ever break, which I doubt will, I will buy the same ones. Buy it, you won't regret.",1,18/06/17,Ronnie Young,0,12
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,Work great!,5,"I use them at work to listen to music or podcasts when doing tedious work, and they work great! They are not high-end earphones, but they work as well as others I have had in the past. And for the price, I say A+!",1,18/06/17,Vernon Mcdonald,0,43
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,No brainer,5,"If you want a good quality, everyday set of earbuds, buy these. I've purchased pricey earbuds in the past, thinking that I was getting a superior product but none of them compare to the price/sound/comfort of these.",1,18/06/17,Derrick Berry,0,43
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,Great quality for the price,5,"Love these. I think I've bought about 5 pairs now so that I can keep extras around in different places. Good sound and they're able to isolate outside noise pretty well. For the price, I'd definitely recommend them!",1,18/06/17,Billy Thomas,0,68
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,Perfect Product.,5,I love these earphones. They have completely replaced my Apple earbuds. They are very comfortable and fit snugly in your ears. They also come with three sizes of foam rubber covers to fit different size ear canals.,1,19/06/17,Lillian Sanders,0,68
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,Great bang for your buck!,5,I was blown away by the sound quality for some these nicely priced headphones. 10/10 would buy again! They fit nicely in my ears and do not dislodge during activities. Comfortable and stylish. Definitely recommend.,1,19/06/17,Bobby Gibson,0,68
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,Better than any of the $100+ headphones,5,"I have bought Bose, Klipsch, etc. of the $50+ headphones. Well, these sounds just as awesome, not to mention how much longer they last without a case and hard use. Highly Recommend for gym use or any hardcore use.",1,19/06/17,Floyd Wood,0,37
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,GREAT for the price!,5,"I've gone through many headphones trying to find good gym/cycling headphones and they've always been dying on me or just horrible sounding. These are cheap, have lasted me a long while, and actually sound decent.",1,20/06/17,Alma Grant,0,12
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,Great quality for 3 times the price,5,I just can't believe that these ear buds are so inexpensive. Great quality for 3 times the price. I no longer get mad when my children keep taking my ear buds. With 2-day shipping I get my new set immediately.,1,19/06/17,Ray Richardson,0,43
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,Best cheap ear buds,5,I've used Skullcandy ear buds for years and was perfectly happy replacing them annually. But these are so much better. The sound quality is better and the fit is sublime. You really can't do better for the price.,1,20/06/17,Clara Franklin,0,68
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,Love the fit!,5,I've tried several earbuds but could never find any that were comfortable to wear for an extended period of time. These are great! I liked them so much that I've purchased several pairs adn given them as gifts.,1,20/06/17,Patrick Jackson,0,37
https://www.amazon.co.uk/XuDirect-Earphones-In-Line-Headphones-Red/dp/B0714MM6N3/ref=cm_cr_srp_d_product_top?ie=UTF8,https://m.media-amazon.com/images/I/71dtAOC-bLL._AC_SL1500_.jpg,"Elevate your audio experience with the XuDirect In-Ear Earphones, available in a striking Black and Green combination. Designed for those who value both style and sound quality, these earphones are ideal for daily use, workouts, and travel.

Key Features:

Exceptional Sound Quality: Enjoy a rich, full-bodied audio experience with deep bass and clear treble. These earphones are engineered to provide high-quality sound across all genres of music, podcasts, and calls.
Comfortable and Secure Fit: Ergonomically crafted to fit comfortably in your ears, these earphones come with multiple ear tip sizes to ensure a snug fit for all users. The lightweight design ensures long-lasting comfort, even during extended use.
Durable Design: Constructed with premium materials, these earphones are built to withstand daily wear and tear. The tangle-free cable and robust construction ensure longevity, while the sleek Black and Green design adds a modern touch to your style.
In-line Microphone and Controls: Easily manage your music and calls with the convenient in-line controls. The integrated microphone ensures clear and crisp voice quality, making it effortless to take calls on the move.
Wide Compatibility: Compatible with a variety of devices, including smartphones, tablets, laptops, and more, these earphones feature a standard 3.5mm jack for easy connectivity.",3,24.99,59,work great!!,5,"i ordered them cause at the gym i like to work out alone and not hear other people moan and grunt. It throws my focus off. These work great cause I can't hear anyone else, just me and my world working on my body.",1,20/06/17,Jerome Phillips,0,12
